,Index,Cities,Recipient Name,Lat,Lon,Long Description,Value,YEAR,Donor Agency,duplicate_project,City
698,2431.0,Medellin,Colombia,6.2443382,-75.573553,Inter-linked residents of Medellin's peri-urban settlements jointly defend their rights to the city and to remain in the territory,0.00052605,2022.0,BMZ,no,Medellin
699,2451.0,Nueva,Paraguay,,,"Sustainable, holistic development in the rural district of Nueva Alborada in Itapúa, southern Paraguay",0.00044625,2022.0,BMZ,no,Nueva
700,2496.0,Tomina,Bolivia,-19.1851793,-64.4615523,"Promoting agroecological farming practices in rural highland communities of Sopachuy and Tomina, Bolivia",0.000515,2022.0,BMZ,no,Tomina
701,2500.0,Karibib,Namibia,-21.9358722,15.8540947,"The road network forms the backbone of the Namibian economy. There are only two and a half million inhabitants in an area three times the size of Germany. Due to the low population density, national markets are extremely dependent on transport. Network costs per capita are among the highest in the world. The sustainable financing of transport routes is a major challenge for the country due to this structural condition alone. The government often lacks the funds to adequately maintain the road network. ŒThe subsidised loan will be used to rehabilitate the approximately 30km section of the TR 7/1 road between Usakos and Karibib, which, at over 50 years old, is in urgent need of renewal and at the same time central to the achievement of the target under NDP 5. The section of road, which is important for national and regional traffic, is one of the most accident-prone in Namibia due to its high traffic volume and the lack of overtaking facilities. Currently, 91 accidents occur per year on this section. In addition to rehabilitating the current lanes, it is planned to add an overtaking lane in sections. This should allow smaller vehicles in particular to overtake slower trucks safely. To ensure safety, especially for the residents of the villages of Usakos and Karibib, roundabouts and speed bumps will be integrated at the village entrances. In addition, some 80 flood culverts and three bridges will be widened to better prevent flooding along the route. ŒAs in the previous phases, the contractor will also work with Namibian smaller construction companies. It is envisaged that the Namibian contractors to implement at least 25% of the total contract value.",0.0,2022.0,BMZ,yes,Karibib
702,2519.0,Rwandan,Rwanda,-1.7305743,29.2679061,The competencies of relevant Rwandan state and non-state actors for the development of a pharmaceutical and biotechnology sector in Rwanda are improved.,0.0009025116,2022.0,BMZ,no,Rwandan
703,2531.0,Pulivendula,India ,,,"The project objective is to provide agro-ecological research results in Andhra Pradesh and beyond according to international standards to improve rural livelihoods (mainly food security, income and health) and stabilize environmental services-. Œ ŒThe main outcomes envisaged are: Œ Œ- Establishment of the Indo-German Global Academy for Research and Teaching of Agroecology (IGGAARL), with about 40 permanent professional and support staff in Pulivendula in the Œ Southwest of Andhra Pradesh in all relevant areas - especially with regard to organizational and operational structure (incl. steering and supervisory bodies), personnel, Œ equipment, buildings, technical and other facilities as well as experimental areas (25 ha) Œ- Development of the research program, tendering, selection and control of research projects in the field of agroecology Œ- Scientific research results and their structuring, processing and dissemination for agricultural practice and for an international scientific audience. Œ ŒThe focus of the project is on the preparation and implementation of the actual agroecological research activity or research program according to different calls for proposals (field research by farmers, field research by agricultural schools and universities, field research at other research institutions of the Indian Council of Agricultural Research (ICAR) on existing experimental plots. In addition, agroecological methods will be disseminated through webinars and courses offered by the Academy. Farmers will be involved in the research and will pass on the new methods (farmer-centered research).",0.0,2022.0,BMZ,no,Pulivendula
704,128.0,Surajpur,India ,,,"Sustainable Enhancement of the livelihood of Indigenous Communities in Surajpur district, Chhattisgarh",0.0,2022.0,BMZ,yes,Surajpur
705,164.0,Khidr,Iraq,,,"The project ""Provision of Municipal Infrastructure"" contributes to improving drinking water supply and strengthening sub-national actors in Iraq who are responsible for providing basic services. Œ ŒThe aim of the project is to supply approx. 160,000 people in the target region with drinking water in their homes. To this end, investments will be made in a water treatment plant, pumping stations, water reservoirs, water networks, water meters and house connections. Furthermore, capacity-building measures will be implemented at the Muthanna Water Directorate to enable more efficient management of the drinking water supply. The introduction of consumption-based water tariffs in the target region after completion of the infrastructure is also part of the project. Œ ŒThe project partners are the Iraqi Ministry of Construction, Housing, Municipalities and Public Works (MOCHMPW) and the Muthanna Water Directorate. In addition to the FC contribution, the Iraqi Government is making a substantial contribution. Œ ŒThe project will be implemented in the south of Iraq in the target district of Al Khidr in Muthanna province.",0.0,2022.0,BMZ,yes,Khidr
706,273.0,Baligubadle,Somalia,9.0,44.00833,"Food security, income generation, and local structures in Baligubadle and Salahley are strengthened",0.0,2022.0,BMZ,yes,Baligubadle
707,505.0,Bangsamoro,Philippines,5.8506231,120.0284034624274,Supporting the peace and development process in selected communities of the autonomous Bangsamoro region in Mindanao,0.001274,2022.0,BMZ,yes,Bangsamoro
708,785.0,Itampolo,Madagascar,-24.6835571,43.9458915,"Dans le sud de Madagascar, en raison d'une plus grande vulnérabilité aux événements environnementaux extrêmes, la malnutrition chronique et aiguë et l'insécurité alimentaire sont particulièrement répandues chez les enfants et les femmes enceintes et allaitantes. En outre, les pratiques d'hygiène et les soins de santé sont insuffisants pour de nombreux ménages. Cette précarité a encore été accrue par une forte inflation des prix des produits de première nécessité, amplifiée par la guerre russe en Ukraine. ŒLe projet contribue à lutter contre la malnutrition et à renforcer la résilience de ces populations. ŒLes interventions, multisectorielles et axées sur les besoins du groupe cible, visent à améliorer l'accès à une alimentation nutritive et variée, au WASH et à une protection sociale adaptée aux enfants, ainsi qu'à renforcer la résilience des individus et des communautés face aux chocs environnementaux liés au climat, aux mauvaises récoltes et, entre autres, à l'inflation liée à la guerre afin de contribuer à la prévention de la malnutrition chronique et aiguë. ŒLe groupe cible est la population de trois communes dans les régions de projet Atsimo Andrefana (Itampolo), Anosy (Tsivori) et Androy (Sihanamaro) dans le sud de Madagascar. ŒLes mesures essentielles sont l'amélioration Œ- l'accès à des services sociaux de base inclusifs, de qualité et équitables entre les sexes, ainsi qu'à une alimentation variée, nutritive et sûre Œ- des capacités de production et de connexion au marché, ainsi que de l'accès aux actifs productifs Œ- des capacités de gestion des services sociaux de base et des mécanismes de responsabilisation. ŒLes bénéficiaires et les promoteurs sont le Programme alimentaire mondial (PAM) et le Fonds des Nations unies pour l'enfance (UNICEF), qui mettront en uvre le projet conjointement, en étroite coordination et en concertation avec les autorités locales. ŒLe projet sera mis en uvre dans le sud de Madagascar, à Itampolo, Tsivori et Sihanamaro.",0.0375,2022.0,BMZ,yes,Itampolo
710,881.0,Koderma,India ,,,"Empowerment of women, children and youth of marginalized communities in Giridih and Koderma Districts, Jharkhand, Phase 1",0.00101,2022.0,BMZ,yes,Koderma
711,908.0,Caraga,Philippines,9.2471392,125.85395915843998,"Improving the resilience of Indigenous Peoples to the impacts of climate change and strengthening their socio-economic position in Caraga, Mindanao",0.0,2022.0,BMZ,yes,Caraga
713,1139.0,Assam,India ,,,"Socio-economic empowerment of rural communities in Northern Assam, Lakhimpur District, India",0.00043515,2022.0,BMZ,yes,Assam
714,1149.0,Bhagalpur,India ,,,"Improving the living conditions of marginalised population groups in Bhagalpur district, Bihar",0.0,2022.0,BMZ,yes,Bhagalpur
716,1188.0,Khidr,Iraq,,,"The project ""Provision of Municipal Infrastructure"" contributes to improving drinking water supply and strengthening sub-national actors in Iraq who are responsible for providing basic services. Œ ŒThe aim of the project is to supply approx. 160,000 people in the target region with drinking water in their homes. To this end, investments will be made in a water treatment plant, pumping stations, water reservoirs, water networks, water meters and house connections. Furthermore, capacity-building measures will be implemented at the Muthanna Water Directorate to enable more efficient management of the drinking water supply. The introduction of consumption-based water tariffs in the target region after completion of the infrastructure is also part of the project. Œ ŒThe project partners are the Iraqi Ministry of Construction, Housing, Municipalities and Public Works (MOCHMPW) and the Muthanna Water Directorate. In addition to the FC contribution, the Iraqi Government is making a substantial contribution. Œ ŒThe project will be implemented in the south of Iraq in the target district of Al Khidr in Muthanna province.",0.0,2022.0,BMZ,yes,Khidr
717,1513.0,Togdheer,Somalia,9.3014858,45.4849998,"Women's empowerment for improved nutrition of infants, young children and mothers in Maroodi-Jex and Togdheer Regions in Somaliland",0.0,2022.0,BMZ,yes,Togdheer
718,1626.0,Khidr,Iraq,,,"The project ""Provision of Municipal Infrastructure"" contributes to improving drinking water supply and strengthening sub-national actors in Iraq who are responsible for providing basic services. Œ ŒThe aim of the project is to supply approx. 160,000 people in the target region with drinking water in their homes. To this end, investments will be made in a water treatment plant, pumping stations, water reservoirs, water networks, water meters and house connections. Furthermore, capacity-building measures will be implemented at the Muthanna Water Directorate to enable more efficient management of the drinking water supply. The introduction of consumption-based water tariffs in the target region after completion of the infrastructure is also part of the project. Œ ŒThe project partners are the Iraqi Ministry of Construction, Housing, Municipalities and Public Works (MOCHMPW) and the Muthanna Water Directorate. In addition to the FC contribution, the Iraqi Government is making a substantial contribution. Œ ŒThe project will be implemented in the south of Iraq in the target district of Al Khidr in Muthanna province.",0.0,2022.0,BMZ,yes,Khidr
