,Unnamed: 0,Index,Cities,Recipient Name,Lat,Lon,Long Description,Value,YEAR,duplicate_project,City,Donor Agency
3951,3951,4453.0,Tambacounda,Senegal,13.8301533,-13.0891759,Capacity builing of women in rural areas of the department of Koumpentoum/Region Tambacounda,0.11458279,2018.0,no,Tambacounda,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3952,3952,4464.0,Bo,Sierra Leone,7.962065,-11.73665,Strengthening the health system in Sierra Leone Post Ebola through scaling up a new midwifery school in Bo district / Southern Province,0.29368937,2018.0,no,Bo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3953,3953,4465.0,Kenema,Sierra Leone,7.8870853,-11.1888166,"Improved food and nutrition security in the rural areas of Kenema District, Sierra Leone",0.39549746,2018.0,no,Kenema,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3954,3954,4479.0,Rumbek,South Sudan,6.8063901,29.6767488,"Establishment of primary health care in Maker Kuei, Rumbek Centre County",0.19709666,2018.0,no,Rumbek,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3955,3955,4481.0,Gogrial,South Sudan,8.5344438,28.0984675,"SEWOH - Project for Food Security of vulnerable households, especially of mothers and children, in the district Gogrial West, South Sudan",0.64912074,2018.0,no,Gogrial,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3956,3956,4483.0,Sinnar,Sudan,13.5424054,33.6103555,"Improving basic education in nine villages in the Sinnar district, by building infrastructure",0.15126638,2018.0,no,Sinnar,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3957,3957,4499.0,Moshi,Tanzania,-3.3486456,37.3435249,"Solar Energy for the Kibosho Hospital District of Moshi Rural, Kilimanjaro Region, Tanzania",0.06972468,2018.0,no,Moshi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3958,3958,4523.0,Kampala,Uganda,0.3177137,32.5813539,Improvement of vocational training capabilities at Sharing Youth Centre Kampala,0.10427218,2018.0,no,Kampala,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3959,3959,4526.0,Victoria,Uganda,,,"Increased access to water supply, improved hygiene and adequate sanitation for fisher communities at Lake Victoria, Mukono District, Uganda",0.08851646,2018.0,yes,Victoria,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3960,3960,4532.0,Lugazi,Uganda,0.3693191,32.9367405,"Improvement of the social, economical and ecological living conditions of poor people in Lugazi Region, Uganda",0.01158799,2018.0,no,Lugazi,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3961,3961,4551.0,Kwekwe,Zimbabwe,-18.9284366,29.8140035,"Food Security and prevention of land degradation through an integrated holistic resource management and agro-forestry project  in Kwekwe District, Midlands Province, Zimbabwe",0.56825977,2018.0,no,Kwekwe,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3962,3962,4569.0,Salvador,El Salvador,13.8000382,-88.9140683,Employment and Entrepreneurship - Perspectives for the Youth in El Salvador,0.22072229,2018.0,no,Salvador,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3963,3963,4579.0,Baja,Guatemala,,,Promoting Youth Employability and Entrepreneurship in Baja Verapaz Guatemala,0.13348283,2018.0,no,Baja,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3964,3964,4605.0,San,Nicaragua,,,Psycosocial and economic empowernment of former violent crime victims in Rio San Juan region,0.0424466,2018.0,no,San,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3965,3965,4671.0,Cusco,Peru,-13.5170887,-71.9785356,"Agricultural Educational Center and sustainable Infrastructure for the poor rural population in Urubamba, Cusco-Peru",0.18756049,2018.0,no,Cusco,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3966,3966,4675.0,San,Peru,,,Increase of Health and Live Conditions in Pampas de San Juan,0.0834604,2018.0,no,San,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3967,3967,4710.0,Demak,Indonesia,-6.9229075,110.63509725731818,"Supporting quality early childhood education and promulgating a child-centred early childhood teacher training programme in Demak district, Indonesia",0.0424879,2018.0,no,Demak,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3968,3968,4718.0,Bogo,Philippines,11.0530536,124.0110354,"Adaption to climate change and enhancement of the resilience of the small scale fisher from 12 villages along Bogo Bay, Cebu Philippines",0.35406586,2018.0,yes,Bogo,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3969,3969,4720.0,Bunawan,Philippines,8.1787968,125.9942065,"Right to health and health care for marginalized population groups in Bunawan Municipality, Agusan del Sur, Philippines",0.07407884,2018.0,no,Bunawan,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3970,3970,4732.0,Zamboanga,Philippines,6.9046909,122.076462,Rural Development in Zamboanga del Norte,0.17460758,2018.0,no,Zamboanga,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3971,3971,4738.0,Loei,Thailand,17.3158563,101.4638277,Increased active participation of persons with disabilities for disability-inclusive development in Loei Province,0.09904284,2018.0,no,Loei,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3972,3972,4746.0,Vinh,Vietnam,18.6692445,105.6881594,"Economic Empowerment of rural women in the provinces Doy Han,  Nam Dinh, Bac Kan,  Ha Tinh und Vinh Long",0.03894724,2018.0,no,Vinh,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3973,3973,4784.0,Kheri,India,28.18478255,80.71293034127797,"Establishing an enabling environment for the realization of child rights in 15 villages of Paliya Kalan block, Lakhimpur Kheri District, Uttar Pradesh",0.05426059,2018.0,no,Kheri,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3974,3974,4801.0,Nashik,India,20.0112475,73.7902364,Waterproject Nashik,0.0686146,2018.0,no,Nashik,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3975,3975,4959.0,Donetsk,Ukraine,48.0158753,37.8013407,"Support for an uninterruptible, reliable supply of sufficient water and hygiene promotion forinternally displaced people and host communities near the contact line (especially in the northern part of Donetsk Oblast).",5.9010976,2018.0,no,Donetsk,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3976,3976,4960.0,Mission,Ukraine,,,"Payment into the Fund of the United Nations High Commissioner for Human Rights (OHCHR) in support of the UN Human Rights Observation Mission to Ukraine to improve the observance of human rights in Ukraine, particularly in respect of violations stemming from the conflict in the east, to raise awareness of human rights violations among Ukrainian stakeholders, the UN system and the broader international community and to develop capacity of local stakeholders to identify and address human rights violations.",0.47208781,2018.0,no,Mission,Foreign Office
3977,3977,5010.0,Bissau,"South of Sahara, regional",,,"Financial contribution to the African Technical Assistance Center West (AFRITAC West I) of the International Monetary Fund (IMF). AFRITAC West is aimed at providing capacity-building assistance, technical advice and facilitates the reform process in member countries in core macroeconomic and financial management areas. The member countries are Benin, Burkina Faso, Côte d'Ivoire, Guinea-Bissau, Mali, Mauretanien, Niger, Senegal and Togo.",2.9505488,2018.0,no,Bissau,Federal Ministry of Finance
3978,3978,5079.0,Geneva,Syria,,,"This UN Department for Political Affairs (UNDPA) Trust Fund aims to ensure a principled approach to the United Nations response inside Syria and a peaceful political settlement to the Syrian conflict, through a credible, inclusive, and comprehensive political solution based on Resolution 2254 (2015) and the Geneva Communiqué, resulting in a democratic and pluralistic Syria.",0.67536174,2018.0,no,Geneva,Foreign Office
3979,3979,5097.0,Paris,"Developing countries, unspecified",,,"United Nations Development Programme (UNDP) is directly supporting more than 30 developing countries to meet their NDC targets (NDC = Nationally Determined Contributions), collaborating with a diverse range of partners, including World Bank, the Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH, United Nations Climate Change, Food and Agriculture Organization of the United Nations (FAO), United Nations Environment Programme (UN Environment), World Resources Institute (WRI), the Center for Climate Strategies (CCS), Paris Climate Bonds (PCB), and Trine, as well engaging in strategic partnerships such as the NDC Partnership, IKI NDC Support Cluster (IKI = International Climate Initiative), and Low Emission Development Strategies Global Partnership (LEDS GP), among others.",23.60439042,2018.0,no,Paris,"Federal Min. for the Env., Nature Conservation and Nuclear Safety"
3980,3980,5100.0,Minamata,"Developing countries, unspecified",,,Development of WHO guidance on prioritization and planning for implementation of the health-related articles of the Minamata Convention (WHO = World Health Organization),0.1026791,2018.0,no,Minamata,"Federal Min. for the Env., Nature Conservation and Nuclear Safety"
3981,3981,5133.0,Dakar,"Developing countries, unspecified",,,"The GMR is an independent annual report building the basis for the annual Higl level meeting of the EFA High Level Group to monitor progress towards the six Education for All (EFA) goals to which more than 160 countries agreed as part of the Dakar Framework for Action, adopted during the World Education Forum in 2002.",0.11802195,2018.0,no,Dakar,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3982,3982,5168.0,Deal,"Developing countries, unspecified",,,Achieve accelerated and measurable progress towards achieving the SDGs using New Deal principles in fragile states,0.70813171,2018.0,no,Deal,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3983,3983,5205.0,Sendai,"Developing countries, unspecified",,,"The main objective of the proposed project is to support government structures in developing countries to implement the Sendai Framework.Strong focus on technical cooperation, capacity building measures and involvement of various key actors in disaster risk management and resilience building at global, regional and national levels.",3.54065856,2018.0,no,Sendai,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3984,3984,5473.0,Copenhagen,"Europe, regional",,,"The countries in Southeast Europe incresingly make use of regional cooperation to achieve their national legal reform objectives, i.e. in the approximation to the EU-acquis and the Copenhagen Criteria",0.00436168,2018.0,no,Copenhagen,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3985,3985,5519.0,Naga,Egypt,,,Env.Protection Naga Mannadi Sanit.Drain.,0.12185369,2018.0,no,Naga,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3986,3986,5535.0,Naga,Egypt,,,Construction of a new barrage Naga Harnmadi as well as rehabilitation of old barrages in order to secure irrigation infrastructure along the Nile river.,0.00510627,2018.0,no,Naga,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3987,3987,5567.0,Massa,Morocco,29.972463,-9.6409,Rural and undeprivileged sections of the population profit from the lasting tourist Inwertsetzung of natural and cultural resources in Souss Massa and Tadla Azilal.,1.45401401,2018.0,no,Massa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3988,3988,5579.0,Massa,Morocco,29.972463,-9.6409,Le Projet concerne la réhabilitation de périmètres irrigués d'une superficie totale d'environ 7.235 ha dans la région du Souss-Massa.,0.0018623,2018.0,no,Massa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3989,3989,5580.0,Massa,Morocco,29.972463,-9.6409,Le Projet concerne la réhabilitation de périmètres irrigués d'une superficie totale d'environ 7.235 ha dans la région du Souss-Massa.,0.59010976,2018.0,no,Massa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3990,3990,5581.0,Massa,Morocco,29.972463,-9.6409,Le Projet concerne la réhabilitation de périmètres irrigués d'une superficie totale d'environ 7.235 ha dans la région du Souss-Massa.,0.01730021,2018.0,no,Massa,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3991,3991,5763.0,Como,Côte d'Ivoire,,,The OIPR ensures the sustainable management of Comoé National Park in cooperation with the local population and other local and regional partners .,1.19831515,2018.0,no,Como,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3992,3992,5833.0,Meda,Ethiopia,,,Construction and equipment of accommodation building for Peace Support Training Center (PSTC) in Jan Meda / Addis Abeba,1.18021952,2018.0,no,Meda,Foreign Office
3993,3993,6225.0,Bar,South Sudan,,,The resilience of selected households in Western Bar el Ghazal is improved and livelihoods are stabilized through the efficient use of existing natural resources and measures for climate change adaptation.,0.77989618,2018.0,no,Bar,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3994,3994,6325.0,Kafue,Zambia,-15.7445125,28.1755158,"This project supports technically the Water Resources Management Authority and its catchment office in the Upper-Kafue-Catchment in the field of groundwater management. This includes the collection of groundwater data by a groundwater monitoring network, the establishment of a groundwater data bank, offers technical consultancy in regard to the licensing of drillers and implements technical trainings.",0.72874343,2018.0,no,Kafue,Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung
3995,3995,6362.0,Benguela,"South of Sahara, regional",,,"The project aims to improve sustainable transboundary management of marine biodiversity and natural marine resources in the Benguela Current by further developing the corresponding capacity of the Benguela Current Commission (BCC) and its member states. To this end, ecologically or biologically significant marine areas (EBSAs) are being identified and described, and the project partners are being advised on the establishment of an appropriate management regime. In addition, the project is institutionalising and implementing a regionally coordinated approach to marine spatial planning (MSP).",1.88390361,2018.0,yes,Benguela,"Federal Min. for the Env., Nature Conservation and Nuclear Safety"
3996,3996,6363.0,Delta,"South of Sahara, regional",,,Contribution to sustainable development in the Mono-Delta (particularly of local communities) through protection and sustainable use of biodiversity and ecosystem services.,1.41608377,2018.0,no,Delta,"Federal Min. for the Env., Nature Conservation and Nuclear Safety"
